Company;CI Name;Site;Region;Site Group;CI Description;DNS Host Name;System Role;Product Name;Tier 1;Tier 2;Tier 3;Manufacturer;Model Version;Additional Information;Tag Number;CI ID;NbrCells;Domain;Status;Reconciliation Identity;Priority
Vodacom TZ;Kwa_Njeka_HTT-4G;VTZ-2288;Kili;Kili;Kwa_Njeka_HTT-4G | Kili;Kwa_Njeka_HTT-4G;4G;eNodeB-Nokia;RAN;LTE (4G);eNodeB;Nokia;;;;;3;VTZ-Kwa_Njeka_HTT-4G;Deployed;;PRIORITY_5
Vodacom TZ;Mwembe_Umbea-4G;VTZ-1694;Coastal;Coastal;Mwembe_Umbea-4G | Coastal;Mwembe_Umbea-4G;4G;eNodeB-Nokia;RAN;LTE (4G);eNodeB;Nokia;;;;;3;VTZ-Mwembe_Umbea-4G;Deployed;;PRIORITY_5
Vodacom TZ;Imalakaseko-2G;VTZ-4227;Lake;Lake;Imalakaseko-2G | Lake;Imalakaseko-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSTB1;;3;VTZ-Imalakaseko-2G;Deployed;;PRIORITY_5
Vodacom TZ;Lilungu-2G;VTZ-6127;Coastal;Coastal;Lilungu-2G | Coastal;Lilungu-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSMT1;;3;VTZ-Lilungu-2G;Deployed;;PRIORITY_5
Vodacom TZ;Mzinga_HTT-3G;VTZ-2219;Coastal;Coastal;Mzinga_HTT-3G | Coastal;Mzinga_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;6;VTZ-Mzinga_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Soweto2-2G;VTZ-6357;Southern;Southern;Soweto2-2G | Southern;Soweto2-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSMB3;;3;VTZ-Soweto2-2G;Deployed;;PRIORITY_5
Vodacom TZ;Azimio_HTT-4G;VTZ-1795;Coastal;Coastal;Azimio_HTT-4G | Coastal;Azimio_HTT-4G;4G;eNodeB-Nokia;RAN;LTE (4G);eNodeB;Nokia;;;;;3;VTZ-Azimio_HTT-4G;Deployed;;PRIORITY_5
Vodacom TZ;Terrat-2G;VTZ-3256;Kili;Kili;Terrat-2G | Kili;Terrat-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSBB1;;3;VTZ-Terrat-2G;Deployed;;PRIORITY_5
Vodacom TZ;Morogoro_Hotel-2G;VTZ-2142;Coastal;Coastal;Morogoro_Hotel-2G | Coastal;Morogoro_Hotel-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSMR1;;3;VTZ-Morogoro_Hotel-2G;Deployed;;PRIORITY_5
Vodacom TZ;Kagera_Sugar-2G;VTZ-4102;Lake;Lake;Kagera_Sugar-2G | Lake;Kagera_Sugar-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSBK1;;3;VTZ-Kagera_Sugar-2G;Deployed;;PRIORITY_5
Vodacom TZ;Aggrey-4G;VTZ-1482;Coastal;Coastal;Aggrey-4G | Coastal;Aggrey-4G;4G;eNodeB-Nokia;RAN;LTE (4G);eNodeB;Nokia;;;;;3;VTZ-Aggrey-4G;Deployed;;PRIORITY_5
Vodacom TZ;Toure_Drive-2G;VTZ-1520;Coastal;Coastal;Toure_Drive-2G | Coastal;Toure_Drive-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSDA1;;3;VTZ-Toure_Drive-2G;Deployed;;PRIORITY_5
Vodacom TZ;Kimundo-2G;VTZ-3315;Kili;Kili;Kimundo-2G | Kili;Kimundo-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSAR4;;3;VTZ-Kimundo-2G;Deployed;;PRIORITY_5
Vodacom TZ;Vikula_HTT-2G;VTZ-6495;Southern;Southern;Vikula_HTT-2G | Southern;Vikula_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSIR2;;3;VTZ-Vikula_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Banda_Mbili-2G;VTZ-3338;Kili;Kili;Banda_Mbili-2G | Kili;Banda_Mbili-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSAR3;;3;VTZ-Banda_Mbili-2G;Deployed;;PRIORITY_5
Vodacom TZ;Igowole-2G;VTZ-6223;Southern;Southern;Igowole-2G | Southern;Igowole-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSIR2;;6;VTZ-Igowole-2G;Deployed;;PRIORITY_5
Vodacom TZ;Kangaza-2G;VTZ-4110;Lake;Lake;Kangaza-2G | Lake;Kangaza-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSGT3;;3;VTZ-Kangaza-2G;Deployed;;PRIORITY_5
Vodacom TZ;Mbezi-4G;VTZ-1037;Coastal;Coastal;Mbezi-4G | Coastal;Mbezi-4G;4G;eNodeB-Nokia;RAN;LTE (4G);eNodeB;Nokia;;;;;3;VTZ-Mbezi-4G;Deployed;;PRIORITY_5
Vodacom TZ;Mgama-2G;VTZ-6183;Southern;Southern;Mgama-2G | Southern;Mgama-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSIR2;;3;VTZ-Mgama-2G;Deployed;;PRIORITY_5
Vodacom TZ;Mlali_HTT-2G;VTZ-2203;Coastal;Coastal;Mlali_HTT-2G | Coastal;Mlali_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSMR1;;3;VTZ-Mlali_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Goloka_HTT-2G;VTZ-1902;Coastal;Coastal;Goloka_HTT-2G | Coastal;Goloka_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSDA4;;3;VTZ-Goloka_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Kintinku-2G;VTZ-5058;Kili;Kili;Kintinku-2G | Kili;Kintinku-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSDO2;;3;VTZ-Kintinku-2G;Deployed;;PRIORITY_5
Vodacom TZ;Sumaria_House-2G;VTZ-1571;Coastal;Coastal;Sumaria_House-2G | Coastal;Sumaria_House-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSDA1;;3;VTZ-Sumaria_House-2G;Deployed;;PRIORITY_5
Vodacom TZ;Geita-3G;VTZ-4011;Lake;Lake;Geita-3G | Lake;Geita-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Geita-3G;Deployed;;PRIORITY_5
Vodacom TZ;Coca_cola-4G;VTZ-1312;Coastal;Coastal;Coca_cola-4G | Coastal;Coca_cola-4G;4G;eNodeB-Nokia;RAN;LTE (4G);eNodeB;Nokia;;;;;3;VTZ-Coca_cola-4G;Deployed;;PRIORITY_5
Vodacom TZ;Kingolwira_HTT-3G;VTZ-2225;Coastal;Coastal;Kingolwira_HTT-3G | Coastal;Kingolwira_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Kingolwira_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mlola_Airtel-2G;VTZ-2283;Kili;Kili;Mlola_Airtel-2G | Kili;Mlola_Airtel-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSTA2;;3;VTZ-Mlola_Airtel-2G;Deployed;;PRIORITY_5
Vodacom TZ;Mfalanyaki-2G;VTZ-6390;Southern;Southern;Mfalanyaki-2G | Southern;Mfalanyaki-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSSO1;;3;VTZ-Mfalanyaki-2G;Deployed;;PRIORITY_5
Vodacom TZ;Yelayela_HTT-2G;VTZ-4738;Lake;Lake;Yelayela_HTT-2G | Lake;Yelayela_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSTB1;;3;VTZ-Yelayela_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Shirabela2-2G;VTZ-4537;Lake;Lake;Shirabela2-2G | Lake;Shirabela2-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSGT2;;6;VTZ-Shirabela2-2G;Deployed;;PRIORITY_5
Vodacom TZ;UFI_Club-4G;VTZ-1128;Coastal;Coastal;UFI_Club-4G | Coastal;UFI_Club-4G;4G;eNodeB-Nokia;RAN;LTE (4G);eNodeB;Nokia;;;;;3;VTZ-UFI_Club-4G;Deployed;;PRIORITY_5
Vodacom TZ;Lulembela-3G;VTZ-4444;Lake;Lake;Lulembela-3G | Lake;Lulembela-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Lulembela-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ukelemi-2G;VTZ-6238;Southern;Southern;Ukelemi-2G | Southern;Ukelemi-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSIR2;;3;VTZ-Ukelemi-2G;Deployed;;PRIORITY_5
Vodacom TZ;Kimara_North-4G;VTZ-1406;Coastal;Coastal;Kimara_North-4G | Coastal;Kimara_North-4G;4G;eNodeB-Nokia;RAN;LTE (4G);eNodeB;Nokia;;;;;3;VTZ-Kimara_North-4G;Deployed;;PRIORITY_5
Vodacom TZ;Utegi_HTT-2G;VTZ-4588;Lake;Lake;Utegi_HTT-2G | Lake;Utegi_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSMU1;;3;VTZ-Utegi_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Ruaha_National_Park-2G;VTZ-6111;Southern;Southern;Ruaha_National_Park-2G | Southern;Ruaha_National_Park-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSIR1;;3;VTZ-Ruaha_National_Park-2G;Deployed;;PRIORITY_5
Vodacom TZ;Malonje_Chanji-2G;VTZ-6491;Southern;Southern;Malonje_Chanji-2G | Southern;Malonje_Chanji-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSSU1;;3;VTZ-Malonje_Chanji-2G;Deployed;;PRIORITY_5
Vodacom TZ;Ubenazomozi-2G;VTZ-2012;Coastal;Coastal;Ubenazomozi-2G | Coastal;Ubenazomozi-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSMR1;;3;VTZ-Ubenazomozi-2G;Deployed;;PRIORITY_5
Vodacom TZ;Tazara_Flats_HTT-2G;VTZ-1900;Coastal;Coastal;Tazara_Flats_HTT-2G | Coastal;Tazara_Flats_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSDA5;;3;VTZ-Tazara_Flats_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Mosque-2G;VTZ-1069;Coastal;Coastal;Mosque-2G | Coastal;Mosque-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSDA1;;3;VTZ-Mosque-2G;Deployed;;PRIORITY_5
Vodacom TZ;Mtoni-2G;VTZ-1033;Coastal;Coastal;Mtoni-2G | Coastal;Mtoni-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSDA4;;3;VTZ-Mtoni-2G;Deployed;;PRIORITY_5
Vodacom TZ;Shilanga-2G;VTZ-6392;Southern;Southern;Shilanga-2G | Southern;Shilanga-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSMB1;;3;VTZ-Shilanga-2G;Deployed;;PRIORITY_5
Vodacom TZ;Chiwana_HTT-2G;VTZ-6277;Southern;Southern;Chiwana_HTT-2G | Southern;Chiwana_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSSO1;;3;VTZ-Chiwana_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Ujenzi_HTT-3G;VTZ-2223;Coastal;Coastal;Ujenzi_HTT-3G | Coastal;Ujenzi_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;6;VTZ-Ujenzi_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Sengerema_Town-2G;VTZ-4336;Lake;Lake;Sengerema_Town-2G | Lake;Sengerema_Town-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSGT2;;3;VTZ-Sengerema_Town-2G;Deployed;;PRIORITY_5
Vodacom TZ;Mbezi_Mjipya_HTT-2G;VTZ-1554;Coastal;Coastal;Mbezi_Mjipya_HTT-2G | Coastal;Mbezi_Mjipya_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSDA2;;3;VTZ-Mbezi_Mjipya_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Kipata-2G;VTZ-1354;Coastal;Coastal;Kipata-2G | Coastal;Kipata-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSDA1;;3;VTZ-Kipata-2G;Deployed;;PRIORITY_5
Vodacom TZ;Kiabakari-3G;VTZ-4040;Lake;Lake;Kiabakari-3G | Lake;Kiabakari-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Kiabakari-3G;Deployed;;PRIORITY_5
Vodacom TZ;Goba_Center-2G;VTZ-1645;Coastal;Coastal;Goba_Center-2G | Coastal;Goba_Center-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSDA3;;3;VTZ-Goba_Center-2G;Deployed;;PRIORITY_5
Vodacom TZ;Msewe_HTT-4G;VTZ-1893;Coastal;Coastal;Msewe_HTT-4G | Coastal;Msewe_HTT-4G;4G;eNodeB-Nokia;RAN;LTE (4G);eNodeB;Nokia;;;;;3;VTZ-Msewe_HTT-4G;Deployed;;PRIORITY_5
Vodacom TZ;Field_Force-2G;VTZ-3417;Kili;Kili;Field_Force-2G | Kili;Field_Force-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSAR3;;3;VTZ-Field_Force-2G;Deployed;;PRIORITY_5
Vodacom TZ;Kiwengwa-2G;VTZ-1113;Coastal;Coastal;Kiwengwa-2G | Coastal;Kiwengwa-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSZN1;;3;VTZ-Kiwengwa-2G;Deployed;;PRIORITY_5
Vodacom TZ;Janda_HTT-2G;VTZ-4600;Lake;Lake;Janda_HTT-2G | Lake;Janda_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSKG1;;3;VTZ-Janda_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Bwiru-2G;VTZ-4139;Lake;Lake;Bwiru-2G | Lake;Bwiru-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSMW1;;3;VTZ-Bwiru-2G;Deployed;;PRIORITY_5
Vodacom TZ;RC1;VTZ-Mbezi DC;Dar;Dar;RC1 | NetAct | Dar;RC1;OSS;NetAct;VAS/NEMS;NEMS;NEMS_MOB;Nokia;;;;;;VTZ-RC1;Deployed;;PRIORITY_5
Vodacom TZ;MGMW5;VTZ-Mwanza DC;Lake;Lake;MGMW5;MGMW5;;MGW;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-MGMW5;Deployed;;PRIORITY_5
Vodacom TZ;TNES-MSDA9;VTZ-Mbezi DC;Dar;Dar;TNES-MSDA9;TNES-MSDA9;;Traffica;VAS/NEMS;VAS;VAS_APPS;Nokia;;;;;;VTZ-TNES-MSDA9;Deployed;;PRIORITY_5
Vodacom TZ;TNES-MSDO2;VTZ-Mbezi DC;Dar;Dar;TNES-MSDO2;TNES-MSDO2;;Traffica;VAS/NEMS;VAS;VAS_APPS;Nokia;;;;;;VTZ-TNES-MSDO2;Deployed;;PRIORITY_5
Vodacom TZ;Sanya_Juu-3G;VTZ-3016;Kili;Kili;Sanya_Juu-3G | Kili;Sanya_Juu-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Sanya_Juu-3G;Deployed;;PRIORITY_5
Vodacom TZ;Sea_Cliff-3G;VTZ-1410;Coastal;Coastal;Sea_Cliff-3G | Coastal;Sea_Cliff-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Sea_Cliff-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mburahati-3G;VTZ-1159;Coastal;Coastal;Mburahati-3G | Coastal;Mburahati-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Mburahati-3G;Deployed;;PRIORITY_5
Vodacom TZ;Sinza_Kijiweni-3G;VTZ-1137;Coastal;Coastal;Sinza_Kijiweni-3G | Coastal;Sinza_Kijiweni-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Sinza_Kijiweni-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mtowisa-3G;VTZ-6365;Southern;Southern;Mtowisa-3G | Southern;Mtowisa-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Mtowisa-3G;Deployed;;PRIORITY_5
Vodacom TZ;Tabata_Katavi_HTT-3G;VTZ-1814;Coastal;Coastal;Tabata_Katavi_HTT-3G | Coastal;Tabata_Katavi_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Tabata_Katavi_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mweka_Wildlife-3G;VTZ-3139;Kili;Kili;Mweka_Wildlife-3G | Kili;Mweka_Wildlife-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Mweka_Wildlife-3G;Deployed;;PRIORITY_5
Vodacom TZ;Segese-3G;VTZ-4292;Lake;Lake;Segese-3G | Lake;Segese-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Segese-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mabungu-3G;VTZ-3005;Kili;Kili;Mabungu-3G | Kili;Mabungu-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Mabungu-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kikuyu_East-3G;VTZ-5202;Coastal;Coastal;Kikuyu_East-3G | Coastal;Kikuyu_East-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Kikuyu_East-3G;Deployed;;PRIORITY_5
Vodacom TZ;Manzese-3G;VTZ-1030;Coastal;Coastal;Manzese-3G | Coastal;Manzese-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Manzese-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kiwengwa-3G;VTZ-1113;Coastal;Coastal;Kiwengwa-3G | Coastal;Kiwengwa-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA3;;9;VTZ-Kiwengwa-3G;Deployed;;PRIORITY_5
Vodacom TZ;Oysterbay-3G;VTZ-1019;Coastal;Coastal;Oysterbay-3G | Coastal;Oysterbay-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Oysterbay-3G;Deployed;;PRIORITY_5
Vodacom TZ;Itungi-3G;VTZ-6456;Southern;Southern;Itungi-3G | Southern;Itungi-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Itungi-3G;Deployed;;PRIORITY_5
Vodacom TZ;Madini_HTT-3G;VTZ-6492;Southern;Southern;Madini_HTT-3G | Southern;Madini_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Madini_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Tarime_Town2-3G;VTZ-4518;Lake;Lake;Tarime_Town2-3G | Lake;Tarime_Town2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Tarime_Town2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Makabe-3G;VTZ-1283;Coastal;Coastal;Makabe-3G | Coastal;Makabe-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA1;;9;VTZ-Makabe-3G;Deployed;;PRIORITY_5
Vodacom TZ;KifanyaAirtel-3G;VTZ-5552;Southern;Southern;KifanyaAirtel-3G | Southern;KifanyaAirtel-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-KifanyaAirtel-3G;Deployed;;PRIORITY_5
Vodacom TZ;Haydom-3G;VTZ-3079;Kili;Kili;Haydom-3G | Kili;Haydom-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Haydom-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mianzini_HTT-3G;VTZ-1804;Coastal;Coastal;Mianzini_HTT-3G | Coastal;Mianzini_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Mianzini_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Shinyanga_Town-3G;VTZ-4222;Lake;Lake;Shinyanga_Town-3G | Lake;Shinyanga_Town-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Shinyanga_Town-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ramadi-3G;VTZ-4115;Lake;Lake;Ramadi-3G | Lake;Ramadi-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Ramadi-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kazamoyo-3G;VTZ-3429;Kili;Kili;Kazamoyo-3G | Kili;Kazamoyo-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Kazamoyo-3G;Deployed;;PRIORITY_5
Vodacom TZ;Pugu_Kajiungeni_HTT-3G;VTZ-1849;Coastal;Coastal;Pugu_Kajiungeni_HTT-3G | Coastal;Pugu_Kajiungeni_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Pugu_Kajiungeni_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Nungwi-3G;VTZ-1317;Coastal;Coastal;Nungwi-3G | Coastal;Nungwi-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA3;;9;VTZ-Nungwi-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ituha-3G;VTZ-6016;Southern;Southern;Ituha-3G | Southern;Ituha-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Ituha-3G;Deployed;;PRIORITY_5
Vodacom TZ;Masanga-3G;VTZ-4422;Lake;Lake;Masanga-3G | Lake;Masanga-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Masanga-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mukidoma-3G;VTZ-3255;Kili;Kili;Mukidoma-3G | Kili;Mukidoma-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Mukidoma-3G;Deployed;;PRIORITY_5
Vodacom TZ;Tagamenda_HTT-3G;VTZ-6488;Southern;Southern;Tagamenda_HTT-3G | Southern;Tagamenda_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Tagamenda_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Msirare-3G;VTZ-4900;Lake;Lake;Msirare-3G | Lake;Msirare-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Msirare-3G;Deployed;;PRIORITY_5
Vodacom TZ;Sumaria_House-3G;VTZ-1571;Coastal;Coastal;Sumaria_House-3G | Coastal;Sumaria_House-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA5;;9;VTZ-Sumaria_House-3G;Deployed;;PRIORITY_5
Vodacom TZ;Magogoni-3G;VTZ-1361;Coastal;Coastal;Magogoni-3G | Coastal;Magogoni-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Magogoni-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kimundo-3G;VTZ-3315;Kili;Kili;Kimundo-3G | Kili;Kimundo-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Kimundo-3G;Deployed;;PRIORITY_5
Vodacom TZ;Sae_Mkwawa_HTT-3G;VTZ-6471;Southern;Southern;Sae_Mkwawa_HTT-3G | Southern;Sae_Mkwawa_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Sae_Mkwawa_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kirongo_Chini-3G;VTZ-3474;Kili;Kili;Kirongo_Chini-3G | Kili;Kirongo_Chini-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Kirongo_Chini-3G;Deployed;;PRIORITY_5
Vodacom TZ;Shango-3G;VTZ-5538;Southern;Southern;Shango-3G | Southern;Shango-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Shango-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mbwanga-3G;VTZ-5204;Coastal;Coastal;Mbwanga-3G | Coastal;Mbwanga-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Mbwanga-3G;Deployed;;PRIORITY_5
Vodacom TZ;MaraSec-3G;VTZ-4550;Lake;Lake;MaraSec-3G | Lake;MaraSec-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-MaraSec-3G;Deployed;;PRIORITY_5
Vodacom TZ;Doma_Karatu-3G;VTZ-3410;Kili;Kili;Doma_Karatu-3G | Kili;Doma_Karatu-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;6;VTZ-Doma_Karatu-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ifakara-3G;VTZ-6067;Coastal;Coastal;Ifakara-3G | Coastal;Ifakara-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Ifakara-3G;Deployed;;PRIORITY_5
