Company;Site Name;Site Alias;Description;Region;Site Group;Street;Country;City;Latitude;Longitude;Maintenance Circle Name;Site Type;Location ID;Additional Site Details;Status
EMTS NG;EMT-4352;EMT-4352;TBD;Makurdi;Makurdi;1, IYOBI STREET, OFF AIFUWA STREET, UPPER SAKPONBA BENIN CITY;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4501;EMT-4501;Restricted accessibility: Mo-Sat 8-17h;Benin;Benin;4 Olomu Street. Off Jakpa road. Effurun. Warri. Delta State.;Nigeria;Benin;5.55874809;5.77563729;;;;;Enabled
EMTS NG;EMT-4502;EMT-4502;TBD;Benin;Benin;15. Market rd Qtrs Owhe off Ughelli-Asaba rd Isoko North LGA;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4527;EMT-4527;TBD;Makurdi;Makurdi;7. Ibeh Street Alihagwu. Agbor. Delta State;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4532;EMT-4532;TBD;Makurdi;Makurdi;St Plot  Of Land Between 32 & 36 Opia Street. Off Okobi Street. Boji-Boji Agbor. Delta State.;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4503;EMT-4503;Accessible 24/7;Benin;Benin;DSC Roundabout Warri. Delta State;Nigeria;Benin;5.57037;5.80837;;;;;Enabled
EMTS NG;EMT-4505;EMT-4505;Accessible 24/7;Benin;Benin;2.Palace Road GRA Ogbe Ijoh Warri South .Local Government. Delta;Nigeria;Benin;5.48181;5.73497;;;;;Enabled
EMTS NG;EMT-4506;EMT-4506;TBD;Benin;Benin;Iyovie Qtrs Aviara Isoko south LGA;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-5508;EMT-5508;TBD;Ibadan;Ibadan;OMO FOREST RESERVE AREA. IWOPIN. OGUN STATE;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-5509;EMT-5509;TBD;Ibadan;Ibadan;No. 4 OKE ? EKAN STREET ONIPARAGA VILLAGE LAGOS BENIN EXPRESS ROAD ORE. ONDO;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-5510;EMT-5510;TBD;Ibadan;Ibadan;TUNJI &TUNJI FILLING STATION ALONG BENIN-LAGOS EXPRESS ROAD. ONIPETESI. ONDO;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4507;EMT-4507;TBD;Benin;Benin;Ogbe onisha qtrs . nsukwa . Aniocha south LGA . delta State;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4511;EMT-4511;TBD;Benin;Benin;Beside Holy Trinity Church. Urevwe Evwreni Qtrs Ugheli Northh LGA Delta state;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4512;EMT-4512;TBD;Benin;Benin;Ayoro Compound. Okwagbe Inland. Ughelli. Delta State;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4513;EMT-4513;Accessible 24/7;Benin;Benin;20 Umusedeli Rd. Umusedeli Quarters. Kwale. Delta State;Nigeria;Benin;5.68245;6.42454;;;;;Enabled
EMTS NG;EMT-4515;EMT-4515;Restricted accessibility: Mo-Sat 8-17h;Benin;Benin;Okpe Street. Kokori. Ughelli.  Delta State;Nigeria;Benin;5.62892;6.02956;;;;;Enabled
EMTS NG;EMT-4517;EMT-4517;;Benin;Benin;BURUTU ISLAND, DELTA STATE;Nigeria;Benin;;;;;;;Enabled
EMTS NG;EMT-4522;EMT-4522;Accessible 24/7;Benin;Benin;N0 4 Acha Street Etevie. Ozoro. Delta;Nigeria;Benin;5.54291;6.2337;;;;;Enabled
EMTS NG;EMT-4525;EMT-4525;Accessible 24/7;Benin;Benin;1. Okpoudlu Str, Isoko South. Delta State.;Nigeria;Benin;5.46989;6.20591;;;;;Enabled
EMTS NG;EMT-5522;EMT-5522;TBD;Makurdi;Makurdi;Uvbe town along Agbor- Benin road.Uhunwonde Local Government. Edo state;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-5523;EMT-5523;TBD;Makurdi;Makurdi;No 4. Erumie Street. Alihagu Quarter. Agbor. Delta State.;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-5544;EMT-5544;TBD;Ilorin;Ilorin;IDUNWELE-EWU. ESAN CENTRAL LGA. BENIN-AUCHI EXPRESSWAY. EDO;Nigeria;Benin;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3955;EMT-3955;;Ibadan;Ibadan;OFF MABA RD NEAR DISDAT VIEWING CENTRE  IBAFO ;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-3548;EMT-3548;;Ilorin;Ilorin;Computer Building, OAU Ife, Osun State;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-1748;EMT-1748;;Aba;Aba;Ndialwaekwe Road, Okigwe Imo State;Nigeria;Aba;;;;;;;Enabled
EMTS NG;EMT-4046;EMT-4046;;Ibadan;Ibadan;No 26 Omilagba Street Ilupeju Ibafo, Ogun state;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-5792;EMT-5792;;Ilorin;Ilorin;SAKELE  STREET PAKATA  AREA, ILORIN;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-U2540;EMT-U2540;;Enugu;Enugu;NTA site Ochaja, along Ankpa ? Ayinba road, Ochaja, Kogi State;Nigeria;Enugu;;;;;;;Enabled
EMTS NG;EMT-1714;EMT-1714;;Enugu;Enugu;Orie Mba Market, Akpugo, Nkanu West LGA, Enugu;Nigeria;Enugu;;;;;;;Enabled
EMTS NG;EMT-2697;EMT-2697;;Port Hacourt;Port Hacourt;Along Ogoni/Akwa Ibom Expressway, Taaba Beeri Tai LGA Rivers River;Nigeria;Port Harcourt;;;;;;;Enabled
EMTS NG;EMT-1745;EMT-1745;;Calabar;Calabar;Urua Motor Park,  Onah LGA Akwa Ibom.;Nigeria;Port Harcourt;;;;;;;Enabled
EMTS NG;EMT-0165;EMT-0165;;Aba;Aba;Umuwire Amuzukwu, Umuahia South LGA Abia State;Nigeria;Aba;;;;;;;Enabled
EMTS NG;EMT-2810;EMT-2810;;Onitsha;Onitsha;Behind God?s Favor Business Centre, Opp Ecobank Uli Ihiala LGA Anambra State..;Nigeria;Onitsha;;;;;;;Enabled
EMTS NG;EMT-U2814;EMT-U2814;;Enugu;Enugu;Behind St. Joseph Parish, Anyigba Kogi State;Nigeria;Enugu;;;;;;;Enabled
EMTS NG;EMT-1749;EMT-1749;;Enugu;Enugu;FIDA Polytechnics, Gboko- Aliade Road, Gboko Benue State.;Nigeria;Makurdi;;;;;;;Enabled
EMTS NG;EMT-1789;EMT-1789;;Aba;Aba;Along Ubakala Road, Behind PAULICON Filling Station, Umuahia Abia State;Nigeria;Aba;;;;;;;Enabled
EMTS NG;EMT-U2823;EMT-U2823;;Enugu;Enugu;Ojochege Lodge Abuja Area, Anyigba Kogi State .;Nigeria;Enugu;;;;;;;Enabled
EMTS NG;EMT-U5798;EMT-U5798;;Aba;Aba;Kpansia Yenagoa, Bayelsa State;Nigeria;Aba;;;;;;;Enabled
EMTS NG;EMT-1752;EMT-1752;;Enugu;Enugu;Barracks Road, Makurdi, Benue State.;Nigeria;Makurdi;;;;;;;Enabled
EMTS NG;EMT-1788;EMT-1788;;Enugu;Enugu;Inside House of Assembly Premises, Abakaliki Ebonyi State;Nigeria;Enugu;;;;;;;Enabled
EMTS NG;EMT-1791;EMT-1791;;Aba;Aba;Osiri road by Aridolf hotel, Yenagoa Bayelsa state.;Nigeria;Aba;;;;;;;Enabled
EMTS NG;EMT-5790;EMT-5790;;Ilorin;Ilorin;Onaburekhalen?s Plot, Iruekpen Ekpoma Edo State;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-5818;EMT-5818;;Ilorin;Ilorin;Ara Village Site, Ara Village Site, Behind Kwara State Poly, Ilorin;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-1742;EMT-1742;;Aba;Aba;Alayi Igbere Road, After Alayi Market by Samek factory Alayi, Abia State;Nigeria;Aba;;;;;;;Enabled
EMTS NG;EMT-1717;EMT-1717;;Aba;Aba;Piece of Land located behind palace of Paramount Ruler of Ugep, Ugep Cross River State;Nigeria;Aba;;;;;;;Enabled
EMTS NG;EMT-3888;EMT-3888;;Ilorin;Ilorin;Beside Ile Alaba,No 3, Alhaji Hammed Saro Street,Oko Olowo, Jebba raod,Ilorin,Kwara State;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-1018;EMT-1018;;Aba;Aba;67,Macauley Street,Umuahia,Abia State;Nigeria;UMUAHIA;5.52347;7.49528;;;;;Enabled
EMTS NG;EMT-0290;EMT-0290;;Makurdi;Makurdi;Ankpa Ward Onugu Driving School, Simon Songo street, Ankpa Qtrs, Makurdi Benue State;Nigeria;Makurdi;7.72823;8.51003;;;;;Enabled
EMTS NG;EMT-0454;EMT-0454;;Benin;Benin;12, Emurotu Lane Ugheli, Delta State;Nigeria;BENIN;5.49339;5.98263;;;;;Enabled
EMTS NG;EMT-1016;EMT-1016;;Aba;Aba;Ugwuocha Ohobo Afara, Opposite Patoria Hotel, Ohobo, Umuahia, Abia State.;Nigeria;UMUAHIA;5.50778;7.49394;;;;;Enabled
EMTS NG;EMT-1017;EMT-1017;;Aba;Aba;Along Aba Road, Opposite Umuobia Market Junction Bus Stop, Umuahia, Abia State;Nigeria;UMUAHIA;5.48902;7.48447;;;;;Enabled
EMTS NG;EMT-1019;EMT-1019;;Aba;Aba;Plot 1, Eze Ogbulafor Street, Finbarrs Road, Umuahia, Abia State;Nigeria;UMUAHIA;5.53084;7.49787;;;;;Enabled
EMTS NG;EMT-1020;EMT-1020;;Aba;Aba;41,Awolowo Street,Umuahia,Abia State;Nigeria;UMUAHIA;5.54019;7.49539;;;;;Enabled
EMTS NG;EMT-1082;EMT-1082;;Aba;Aba;Okpulaobunme Ihie Ndume Umuahia North L.G.A, Abia State;Nigeria;UMUAHIA;5.5196;7.5129;;;;;Enabled
EMTS NG;EMT-1083;EMT-1083;;Aba;Aba;Elekwachi Compd. Umuahia North L.G.A, Abia State;Nigeria;UMUAHIA;5.5403;7.5123;;;;;Enabled
EMTS NG;EMT-1084;EMT-1084;;Aba;Aba;Umuoriehi Isingwwu in Umuahia North Local Govt., Abia State;Nigeria;UMUAHIA;5.5366;7.4649;;;;;Enabled
EMTS NG;EMT-1085;EMT-1085;;Aba;Aba;Umuekwulu Village along Umuahia, Owerri Road, Abia State;Nigeria;UMUAHIA;5.5515;7.4348;;;;;Enabled
EMTS NG;EMT-1321;EMT-1321;;Aba;Aba;NO. 26 OKUTUKUTU SCHOOL ROAD, OFF OKUTUKUTU/AMASOMA ROAD, BY OKUTUKUTU MARKET, YENEGOA BAYELSA STATE;Nigeria;YENEGOA ;4.956754;6.352343;;;;;Enabled
EMTS NG;EMT-1349;EMT-1349;;Enugu;Enugu;K109 Karowo, Lokongma GRA, Lokoja, Kogi State;Nigeria;LOKOJA;7.79044;6.71611;;;;;Enabled
EMTS NG;EMT-1350;EMT-1350;;Enugu;Enugu;Opp Police H/Quarters, J.S. Tarka Round about, Makurdi, Benue State;Nigeria;MAKURDI;7.72896;8.52157;;;;;Enabled
EMTS NG;EMT-1364;EMT-1364;;Enugu;Enugu;Off Udensi Rd, Abakaliki, Ebonyi State;Nigeria;ABAKALIKI;6.3393;8.10789;;;;;Enabled
EMTS NG;EMT-1377;EMT-1377;;Enugu;Enugu;No 8 Ihima Road, Okene, Kogi State.;Nigeria;OKENE;7.55658;6.23333;;;;;Enabled
EMTS NG;EMT-1435;EMT-1435;;Enugu;Enugu;30 Shaahu Road,Off Vandeikya Rd. Gboko South, Gboko, Benue State;Nigeria;GBOKO;7.31208;9.00136;;;;;Enabled
EMTS NG;EMT-1437;EMT-1437;;Enugu;Enugu;4, Emberga Street, Agedam, Gboko West, Gboko, Benue;Nigeria;GBOKO;7.32714;8.99458;;;;;Enabled
EMTS NG;EMT-1439;EMT-1439;;Enugu;Enugu;8,Lorshargh Street,off Mkar Road,Gboko South,Benue State;Nigeria;GBOKO;7.32017;9.01278;;;;;Enabled
EMTS NG;EMT-1441;EMT-1441;;Enugu;Enugu;1 & 2, Capt. Downes Road, Gboko North, Gboko, Benue State;Nigeria;GBOKO;7.33589;8.99608;;;;;Enabled
EMTS NG;EMT-1443;EMT-1443;;Enugu;Enugu;Off Captain Dawns Road, Gboko North, Benue State.;Nigeria;GBOKO;7.34997;9.01661;;;;;Enabled
EMTS NG;EMT-1445;EMT-1445;;Enugu;Enugu;No. 8 mMarket Close, Wurukum, Makurdi, (former Plot 453, Walemayo East)., Benue State;Nigeria;MARKUDI;7.72925;8.54461;;;;;Enabled
EMTS NG;EMT-1447;EMT-1447;;Enugu;Enugu;No. 2, Alhassa Idoko Avanue, Old G.R.A., Makurdi, Benue State;Nigeria;MARKUDI;7.73472;8.53247;;;;;Enabled
EMTS NG;EMT-1459;EMT-1459;;Enugu;Enugu;48, Otukpa Street, intali (Ward III), off ahmadu bello way Oturkpo L.G.A, Benue State;Nigeria;OTUKPO;7.19711;8.12717;;;;;Enabled
EMTS NG;EMT-1475;EMT-1475;;Enugu;Enugu;5,Jemeni Street,Opposite Children's Care Academy School, Abakaliki, Ebonyi State;Nigeria;ABAKALIKI;6.32194;8.11817;;;;;Enabled
EMTS NG;EMT-1541;EMT-1541;;Enugu;Enugu;Isheigh Ward, Behind General Hospital, Gboko, Benue State;Nigeria;GBOKO;7.30489;8.98651;;;;;Enabled
EMTS NG;EMT-1546;EMT-1546;;Enugu;Enugu;No 48 Kashin Ibrahim Road, Makurdi, Benue State;Nigeria;MAKURDI;7.74391;8.52464;;;;;Enabled
EMTS NG;EMT-1548;EMT-1548;;Enugu;Enugu;KM5,Makurdi-GbokoRd, Opposite Benue Breweries Ltd, Makurdi, Benue state;Nigeria;MAKURDI;7.718889;8.588833;;;;;Enabled
EMTS NG;EMT-1550;EMT-1550;;Enugu;Enugu;Elsemon Aluminium Ltd, G.R.A Makurdi, Benue State;Nigeria;MAKURDI;7.69674;8.53536;;;;;Enabled
EMTS NG;EMT-1552;EMT-1552;;Enugu;Enugu;Opposite Piller-Pole Filing Station, Amaradu Junct, Gboko LGA, Benue State;Nigeria;GBOKO;7.341629;9.090107;;;;;Enabled
EMTS NG;EMT-1556;EMT-1556;;Enugu;Enugu;58,Okpiko Street, Sabon-Geri, Oturkpo, Benue State;Nigeria;OTUKPO;7.18496;8.1236;;;;;Enabled
EMTS NG;EMT-1564;EMT-1564;;Enugu;Enugu;PLOT NO. 1666 ON AKO YAWE, OFF MALAMI ROAD, GRA GBOKO, BENUE STATE;Nigeria;GBOKO;7.32847;8.98312;;;;;Enabled
EMTS NG;EMT-1603;EMT-1603;;Enugu;Enugu;Udoma Street Abakaliki, Ebonyi State;Nigeria;ABAKALIKI;6.315326;8.089612;;;;;Enabled
EMTS NG;EMT-1605;EMT-1605;;Enugu;Enugu;B Lane Opposite Ebonyi Cable TV17, Beside Top View Hotel, Govt. Area, Nsugbe, Abakaliki, Ebonyi State.;Nigeria;ABAKALIKI;6.33088;8.11289;;;;;Enabled
EMTS NG;EMT-1607;EMT-1607;;Enugu;Enugu;196 Sam Egwu Way,by Rice Mill Second Gate Abakaliki,Ebonyi State;Nigeria;ABAKALIKI;6.31756;8.13579;;;;;Enabled
EMTS NG;EMT-1609;EMT-1609;;Enugu;Enugu;No 2 Onwe Street, Nkaliki, Abakaliki, Ebonyi State;Nigeria;ABAKALIKI;6.29706;8.10069;;;;;Enabled
EMTS NG;EMT-1944;EMT-1944;;Aba;Aba;Abiaokpo Ntak Inyang, Ikot Ekpene LGA, Akwa Ibom State.;Nigeria;IKOT EKPENE;5.16857;7.67333;;;;;Enabled
EMTS NG;EMT-3314;EMT-3314;;Ibadan;Ibadan;Jare Emily Estate, Oyo;Nigeria;IBADAN;7.84466;3.91322;;;;;Enabled
EMTS NG;EMT-3329;EMT-3329;;Ibadan;Ibadan;IYIN-OJOKO CLOSE,NEAR ASHI POLICE STATION,BODIJA-ASHI IBADAN,OYO STATE;Nigeria;IBADAN;7.42499;3.92495;;;;;Enabled
EMTS NG;EMT-3470;EMT-3470;;Ibadan;Ibadan;OKE OFA BABASALE, IBADAN, OYO  STATE;Nigeria;OSHOGBO;7.386713;3.91191;;;;;Enabled
EMTS NG;EMT-5725;EMT-5725;;Calabar;Calabar;Along Nnung Udoe / Ikot Oboe Road,  Ikot Ekwere Village, Nsit Ubium LGA;Nigeria;Calabar;;;;;;;Enabled
EMTS NG;EMT-3337;EMT-3337;;Ibadan;Ibadan;Plot 3,Block F, Akinwolu Ajobiewe Family L/out, Elewa Road, Eleyele Area, Ibadan;Nigeria;IBADAN;7.42834;3.83619;;;;;Enabled
EMTS NG;EMT-3346;EMT-3346;;Ibadan;Ibadan;PLOT 20,BLOCK XIX OLUYOLE ESTATE EXTENSION OFF SOUTH WEST RING ROAD,IBADAN,OYO STATE;Nigeria;IBADAN;7.36602;3.83754;;;;;Enabled
EMTS NG;EMT-3374;EMT-3374;;Ilorin;Ilorin;Itabi Family Layout,Under G Area 2nd Gate road,Ogbomosho;Nigeria;IBADAN;8.15866;4.26393;;;;;Enabled
EMTS NG;EMT-3425;EMT-3425;;Ibadan;Ibadan;PLOT G47 KOYEJO LAYOUT, COLLEGE CRESCENT, OFF ANFANI,RING ROAD, IBADAN;Nigeria;IBADAN;7.35978;3.88258;;;;;Enabled
EMTS NG;EMT-3494;EMT-3494;;Ibadan;Ibadan;E7/915 Ilupeju, Lagelu Area, Oremeji, Ibadan;Nigeria;IBADAN;7.38469;3.92844;;;;;Enabled
EMTS NG;EMT-3609;EMT-3609;;Ilorin;Ilorin;YETUNDE STREET,ALEKUWODO AREA,OSHOGBO,OSUN-STATE.;Nigeria;ILE IFE;7.77907;4.54031;;;;;Enabled
EMTS NG;EMT-3624;EMT-3624;;Ilorin;Ilorin;IBIYEMI JUNCTION, EDE OSUN STATE;Nigeria;ILESHA;7.75191589;4.43427462;;;;;Enabled
EMTS NG;EMT-3659;EMT-3659;;Ilorin;Ilorin;NO 12,Oke mole Street,Okebaale oshogbo L.G.A Oshogbo Osun state;Nigeria;INISA;7.76721;4.566215;;;;;Enabled
EMTS NG;EMT-3816;EMT-3816;;Ilorin;Ilorin;UBA Bank, Yaba Road, Ondo;Nigeria;AKURE;7.10608;4.85271;;;;;Enabled
EMTS NG;EMT-3820;EMT-3820;;Ilorin;Ilorin;N0: 75D OYEMEKUN ROAD,AKURE,ONDO;Nigeria;AKURE;7.25744;5.18378;;;;;Enabled
EMTS NG;EMT-3850;EMT-3850;;Ilorin;Ilorin;Beside Dexico Nig. LTD, Agape B/Stop Oke Ijebu rd. Akure, Ondo State;Nigeria;AKURE;7.278092;5.163963;;;;;Enabled
EMTS NG;EMT-3858;EMT-3858;;Ilorin;Ilorin;Plot II Block XVIII, Oba-Ile Housing Estate, Akure, Ondo State;Nigeria;AKURE;7.25424;5.25196;;;;;Enabled
EMTS NG;EMT-4001;EMT-4001;;Ibadan;Ibadan;Onikolobo Abeokuta, off Old Owode Road behind WAEC Office, Onidolobo, Ogun State;Nigeria;ABEOKUTA;7.1189;3.3342;;;;;Enabled
EMTS NG;EMT-4009;EMT-4009;;Ibadan;Ibadan;2ND HOUSE, RIGHT AKIODE ST. LANTORO ABEOKUTA, OGUN STATE;Nigeria;ABEOKUTA;7.1606;3.36444;;;;;Enabled
EMTS NG;EMT-4016;EMT-4016;;Ibadan;Ibadan;BLOCK 1,PLOT 1,MAKALEWO LAYOUT,BEHIND GATEWAY STADIUM,IDOMILA ROAD,IJEBU ODE,OGUN STATE;Nigeria;IJEBU-ODE;6.81338;3.93585;;;;;Enabled
EMTS NG;EMT-4025;EMT-4025;;Ibadan;Ibadan;N0 18 OTA STREET,OFF BONOJO STREET,IJEBUODE,OGUN-STATE;Nigeria;IJEBU-ODE;6.82714;3.92767;;;;;Enabled
EMTS NG;EMT-4040;EMT-4040;;Ibadan;Ibadan;Dabira Area, off Ogere Rd, Iperu, ogun State.;Nigeria;ILISHAN REMO;6.91887;3.65849;;;;;Enabled
EMTS NG;EMT-4069;EMT-4069;;Ibadan;Ibadan;5, Ayetoro Road, opposite Yewa College of Education, Abeokuta, Ogun State;Nigeria;ABEOKUTA;7.17816;3.28666;;;;;Enabled
EMTS NG;EMT-4097;EMT-4097;;Ibadan;Ibadan;Igbore White House, Obantoko;Nigeria;Ijebu ode;7.1795;3.39024;;;;;Enabled
EMTS NG;EMT-0171;EMT-0171;;Aba;Aba;A piece of land located within Umuokoro Ukwu Mission Hill road, Umeachi North Abia State;Nigeria;Aba;;;;;;;Enabled
EMTS NG;EMT-0169;EMT-0169;;Aba;Aba;Sunny Nwakaudo Compound, Umuokpuku Layout, Mgboko Umuana Ndume IbekuUmuahia Abia State;Nigeria;Aba;;;;;;;Enabled
EMTS NG;EMT-4204;EMT-4204;;Benin;Benin;No 190 Uselu Lagos Road, Opposite Mela Hotel Junction, Benin ;Nigeria;BENIN;6.37597;5.61453;;;;;Enabled
EMTS NG;EMT-4119;EMT-4119;;Ibadan;Ibadan;8 JAMIU SHOYOYE STREET,ISALEGBEHIN ABEOKUTA,OGUN STATE;Nigeria;ABEOKUTA;7.14619;3.34335;;;;;Enabled
EMTS NG;EMT-4127;EMT-4127;;Ibadan;Ibadan;Plots 4, 5, 6, & 7, Block VIII Olumakinde Estate, Asero-Abeokuta, Ogun State ;Nigeria;ABEOKUTA;7.16409;3.37786;;;;;Enabled
EMTS NG;EMT-4165;EMT-4165;;Ilorin;Ilorin;Emir of Ilorin Palace, Ilorin, Kwara State;Nigeria;OGBOMOSHO;8.494971;4.550426;;;;;Enabled
EMTS NG;EMT-2750;EMT-2750;;Enugu;Enugu;Ndiagu, Umunagu, Umu-Ugwoke Land, Idenyi Village, Edenu Ede-Oballa, Nsuka Lga, Enugu State.;Nigeria;Nsukka;;;;;;;Enabled
EMTS NG;EMT-2751;EMT-2751;;Enugu;Enugu;Chief Fudelis Eze'S Compound, Umuoke Obollo Ofor, Enugu State.;Nigeria;Ofor;;;;;;;Enabled
EMTS NG;EMT-4211;EMT-4211;;Benin;Benin;No 371 Upper Sokpomba,Road, Benin- City;Nigeria;BENIN;6.29258;5.65974;;;;;Enabled
EMTS NG;EMT-4220;EMT-4220;;Benin;Benin;NO 4 UHUNOSE STR. OFF ALONHAN STR DUMEZ RD;Nigeria;BENIN;6.30344;5.64122;;;;;Enabled
EMTS NG;EMT-4229;EMT-4229;;Benin;Benin;23,LUCKY STREET EDPA UGBOWO BENIN CITY EDO STATE;Nigeria;IDUNMUAOWINA;6.39139;5.60512;;;;;Enabled
EMTS NG;EMT-4265;EMT-4265;;Benin;Benin;32 OFOTOKUN ROAD EXTENSION,SAPELE,DELTA STATE;Nigeria;SAPELE;5.90199;5.66969;;;;;Enabled
EMTS NG;EMT-4281;EMT-4281;;Benin;Benin;Justice Obi Close, Effurun, Warri, Delta State;Nigeria;AGBARHO;5.54498;5.77002;;;;;Enabled
EMTS NG;EMT-4285;EMT-4285;;Benin;Benin;MTN_Amai Road, Obiaruku;Nigeria;WARRI;5.84419;6.15438;;;;;Enabled
EMTS NG;EMT-4305;EMT-4305;;Benin;Benin;29A, Obazee Street, off Upper Mission, Benin City, Edo State;Nigeria;BENIN;6.35488;5.63959;;;;;Enabled
EMTS NG;EMT-4315;EMT-4315;;Benin;Benin;MTN_Ugbighoko Qtrs, Benin;Nigeria;BENIN;6.31717;5.57074;;;;;Enabled
EMTS NG;EMT-4330;EMT-4330;;Benin;Benin;6 LUCKY IGBINEDION WAY OFF RAMAT PARK IKPOBA HILL BENIN CITY,EDO STATE;Nigeria;BENIN-AGBOR RD;6.35363;5.66044;;;;;Enabled
EMTS NG;EMT-4336;EMT-4336;;Benin;Benin;3, Ariajiegbe Street, off Ohovbe/Evbomodu Benin-Auchi Rd. Benin City, Edo State;Nigeria;BENIN;6.36325;5.69832;;;;;Enabled
EMTS NG;EMT-4364;EMT-4364;;Benin;Benin;Ofumwegbe lane, Off 2nd Usama Street, Benin City, Edo State;Nigeria;AGBOR;6.34381;5.60808;;;;;Enabled
EMTS NG;EMT-U1321;EMT-U1321;;Aba;Aba;NO. 26 OKUTUKUTU SCHOOL ROAD, OFF OKUTUKUTU/AMASOMA ROAD, BY OKUTUKUTU MARKET, YENEGOA BAYELSA STATE;Nigeria;YENEGOA ;4.956754;6.352343;;;;;Enabled
EMTS NG;EMT-1363;EMT-1363;;Enugu;Enugu;HUDCO QUATRES, NORTH BANK, MAKURDI, BENUE STATE;Nigeria;MAKURDI;7.74771;8.56025;;;;;Enabled
EMTS NG;EMT-1369;EMT-1369;;Aba;Aba;Piece of land along Bishop Nwedo road, By Umuahia/PH Expressway Ohiya, Umuahia South L.G.A, Abia State;Nigeria;UMUAHIA;5.51861;7.45749;;;;;Enabled
EMTS NG;EMT-1436;EMT-1436;;Enugu;Enugu;28, John Tor Street, Off Aliade Rd, Gboko west, Benue State;Nigeria;GBOKO;7.31636;8.99072;;;;;Enabled
EMTS NG;EMT-1438;EMT-1438;;Enugu;Enugu;49, Ahmadu Bello Road, Gboko, Benue State.;Nigeria;GBOKO;7.33067;9.00486;;;;;Enabled
EMTS NG;EMT-1440;EMT-1440;;Enugu;Enugu;Behind NKST Primary School, off Mkar Road, Akaajime, Gboko South, Gboko,Benue State;Nigeria;GBOKO;7.31675;9.02489;;;;;Enabled
EMTS NG;EMT-1442;EMT-1442;;Enugu;Enugu;27,TT Komgbenda Str. Off Mark Jukwe Road,Gboko East,Gboko Benue State;Nigeria;GBOKO;7.34067;9.00783;;;;;Enabled
EMTS NG;EMT-1444;EMT-1444;;Enugu;Enugu;Akperan Orshi College of Agriculture, Yandev, Gboko, Benue State;Nigeria;GBOKO;7.36686;9.04389;;;;;Enabled
EMTS NG;EMT-1446;EMT-1446;;Enugu;Enugu;29 Owerri street,High Level,Makurdi, Benue State;Nigeria;MARKUDI;7.72192;8.53075;;;;;Enabled
EMTS NG;EMT-ASRL214;EMT-ASRL214;;Benin;Benin;Land Beside Philco Steel Company Along Onitsha -Asaba Roadte;Nigeria;Benin;;;;;;;Enabled
EMTS NG;EMT-1448;EMT-1448;;Enugu;Enugu;Plot 192,Naka Street,Wadata,Makurdi,Benue State;Nigeria;MARKUDI;7.73656;8.51142;;;;;Enabled
EMTS NG;EMT-1462;EMT-1462;;Enugu;Enugu;Hon. Omab - Ogbo street, off Upi Road, Oturkpo, Benue State;Nigeria;OTUKPO;7.20431;8.14803;;;;;Enabled
EMTS NG;EMT-1540;EMT-1540;;Enugu;Enugu;402 Kwagh Gberhe Str. Tse-Kucha, Benue State;Nigeria;BENUE;7.421349;8.96881;;;;;Enabled
EMTS NG;EMT-1542;EMT-1542;;Enugu;Enugu;Tony Bigila Compound off Alede by pass Gboko, Benue State;Nigeria;GBOKO;7.35423;9.03312;;;;;Enabled
EMTS NG;EMT-1547;EMT-1547;;Enugu;Enugu;North Bank, Behind MRS fillins station, Makurdi, Benue State.;Nigeria;MAKURDI;7.767188;8.5587;;;;;Enabled
EMTS NG;EMT-1549;EMT-1549;;Enugu;Enugu;Benue State Secretariat, Benue State;Nigeria;MAKURDI;7.71528;8.52156;;;;;Enabled
EMTS NG;EMT-4504;EMT-4504;;Benin;Benin;tatNo 3 Otan Street, Saje Quarters, Ughelli, Delta State;Nigeria;UGHELLI;5.49126;6.00994;;;;;Enabled
